Date,Open,High,Low,Close,Adj Close,Volume
2016-10-06,864.000000,866.650024,842.700012,849.950012,704.073608,64494
2016-10-07,857.799988,866.700012,851.150024,854.950012,708.215515,44109
2016-10-10,854.000000,859.200012,842.000000,845.599976,700.470215,88371
2016-10-13,831.049988,832.400024,812.750000,824.750000,683.198669,41543
2016-10-14,816.000000,842.250000,816.000000,837.549988,693.801880,59474
2016-10-17,837.700012,851.599976,831.900024,837.799988,694.008850,635137
2016-10-18,838.000000,866.000000,838.000000,862.849976,714.759521,76540
2016-10-19,864.000000,884.950012,862.000000,881.750000,730.415833,79515
2016-10-20,888.000000,895.000000,866.950012,873.650024,723.705994,49767
2016-10-21,874.000000,880.250000,858.299988,876.750000,726.273987,155012
2016-10-24,880.000000,885.000000,866.000000,872.000000,722.339111,41395
2016-10-25,871.000000,876.049988,861.650024,867.500000,718.611450,21413
2016-10-26,860.500000,867.000000,850.000000,853.950012,707.387085,62154
2016-10-27,854.000000,854.000000,838.000000,847.000000,701.629883,45186
2016-10-28,850.000000,853.900024,835.099976,847.549988,702.085449,30702
2016-11-01,852.549988,869.000000,849.700012,860.200012,712.564453,35590
2016-11-02,855.000000,855.000000,821.400024,831.750000,696.282227,36314
2016-11-03,830.950012,843.400024,800.049988,806.349976,675.019104,70714
2016-11-04,801.000000,803.650024,775.849976,789.150024,660.620605,70819
2016-11-07,790.000000,811.000000,788.000000,793.150024,663.969116,196369
2016-11-08,794.000000,796.000000,782.299988,786.900024,658.737061,30843
2016-11-09,740.000000,745.950012,631.049988,722.500000,604.825989,343367
2016-11-10,762.000000,762.000000,673.799988,700.250000,586.199707,417525
2016-11-11,692.000000,717.000000,671.799988,699.450012,585.529968,279171
2016-11-15,700.900024,700.900024,651.000000,671.750000,562.341492,173442
2016-11-16,679.799988,699.049988,659.200012,669.299988,560.290527,154858
2016-11-17,676.000000,684.049988,666.200012,669.400024,560.374329,63216
2016-11-18,669.250000,678.599976,658.000000,666.549988,557.988525,94177
2016-11-21,671.099976,673.000000,640.950012,651.349976,545.264099,89676
2016-11-22,660.000000,674.900024,638.400024,671.200012,561.881165,72961
2016-11-23,677.299988,678.500000,668.750000,672.150024,562.676331,47820
2016-11-24,668.900024,683.000000,665.000000,675.950012,565.857544,44920
2016-11-25,681.200012,712.349976,678.950012,700.549988,586.450867,85510
2016-11-28,700.000000,712.000000,690.849976,706.950012,591.808533,37737
2016-11-29,714.000000,737.500000,714.000000,726.500000,608.174438,68651
2016-11-30,735.000000,769.000000,734.099976,764.150024,639.692383,92537
2016-12-01,766.950012,767.000000,752.049988,754.700012,631.781433,32223
2016-12-02,750.000000,751.000000,731.450012,736.549988,616.587585,69622
2016-12-05,736.000000,751.849976,733.200012,742.700012,621.735901,23430
2016-12-06,747.400024,754.500000,728.150024,730.799988,611.774048,41509
2016-12-07,735.000000,737.000000,705.049988,718.200012,601.226257,45860
2016-12-08,718.299988,728.450012,715.799988,720.349976,603.026001,49078
2016-12-09,723.950012,726.200012,700.000000,706.299988,591.264343,22458
2016-12-12,707.799988,707.799988,682.700012,693.250000,580.339905,57963
2016-12-13,693.299988,694.750000,666.549988,669.549988,560.499878,59708
2016-12-14,670.000000,670.000000,645.000000,647.349976,541.915466,324079
2016-12-15,642.500000,658.049988,638.099976,648.900024,543.213257,104635
2016-12-16,654.549988,655.000000,635.500000,638.700012,534.674438,91021
2016-12-19,636.500000,655.799988,631.599976,649.950012,544.092163,106887
2016-12-20,651.000000,656.500000,632.750000,641.349976,536.892700,362075
2016-12-21,642.000000,652.000000,637.250000,640.750000,536.390564,522755
2016-12-22,641.750000,641.750000,627.000000,637.599976,533.753540,400582
2016-12-23,640.000000,642.950012,628.200012,638.500000,534.507080,51226
2016-12-26,643.549988,643.549988,626.000000,627.849976,525.591431,27977
2016-12-27,629.000000,639.799988,616.049988,636.900024,533.167664,77955
2016-12-28,649.000000,650.250000,635.450012,644.799988,539.780884,61355
2016-12-29,643.950012,653.000000,636.099976,640.900024,536.516235,56459
2016-12-30,641.000000,662.750000,639.799988,650.450012,544.510681,188543
2017-01-02,655.000000,682.750000,648.700012,679.049988,568.452515,344976
2017-01-03,684.900024,684.900024,659.950012,663.000000,555.016602,179679
2017-01-04,665.099976,667.799988,642.700012,643.900024,539.027649,164376
2017-01-05,643.799988,660.500000,642.099976,653.650024,547.189575,120247
2017-01-06,656.000000,670.900024,655.000000,657.750000,550.621765,117360
2017-01-09,663.549988,676.650024,659.349976,673.849976,564.099548,80628
2017-01-10,671.500000,693.000000,670.000000,687.700012,575.693909,66523
2017-01-11,694.549988,719.400024,688.049988,715.750000,599.175171,1823354
2017-01-12,722.450012,729.400024,708.700012,726.400024,608.090576,98793
2017-01-13,727.750000,750.700012,727.750000,747.000000,625.335571,89672
2017-01-16,746.000000,770.000000,745.000000,764.500000,639.985229,86801
2017-01-17,766.000000,780.000000,765.599976,776.950012,650.407471,121016
2017-01-18,777.000000,777.500000,753.450012,762.650024,638.436646,56541
2017-01-19,760.700012,768.299988,752.000000,753.099976,630.441956,42701
2017-01-20,753.099976,769.000000,743.700012,750.099976,627.930603,125154
2017-01-23,760.000000,769.500000,749.500000,755.000000,632.032593,107336
2017-01-24,756.000000,756.400024,741.299988,751.000000,628.683960,122209
2017-01-25,751.450012,759.000000,748.400024,755.450012,632.409302,317260
2017-01-27,760.000000,761.000000,750.000000,753.049988,630.400330,488696
2017-01-30,750.000000,776.849976,750.000000,766.799988,641.910767,449885
2017-01-31,765.200012,771.700012,748.000000,750.500000,628.265503,166968
2017-02-01,753.500000,767.950012,751.299988,765.599976,640.906067,395216
2017-02-02,775.000000,790.200012,767.650024,779.450012,652.500305,1827759
2017-02-03,788.000000,802.950012,785.799988,794.549988,665.141052,193142
2017-02-06,795.000000,806.200012,794.349976,797.950012,667.987366,46582
2017-02-07,799.000000,831.900024,799.000000,828.049988,693.184875,569387
2017-02-08,829.000000,849.900024,829.000000,835.450012,699.379639,37636903
2017-02-09,826.799988,832.750000,809.150024,821.400024,695.106018,90751
2017-02-10,822.000000,830.000000,810.750000,814.000000,688.843750,80871
2017-02-13,815.650024,835.700012,814.150024,832.049988,704.118530,62089
2017-02-14,836.750000,836.750000,820.000000,823.450012,696.840942,25075
2017-02-15,820.150024,828.650024,805.000000,813.400024,688.336060,609791
2017-02-16,816.000000,833.849976,814.799988,831.750000,703.864685,71462
2017-02-17,850.000000,881.700012,846.049988,854.250000,722.905273,220936
2017-02-20,855.000000,855.000000,833.150024,848.150024,717.743164,42776
2017-02-21,848.000000,874.750000,846.799988,868.950012,735.345093,666540
2017-02-22,869.000000,875.750000,863.650024,871.000000,737.079895,42162
2017-02-23,872.000000,879.750000,857.400024,864.900024,731.917786,73950
2017-02-27,865.000000,877.500000,852.250000,868.299988,734.794922,51111
2017-02-28,868.000000,875.000000,865.849976,871.500000,737.503052,805052
2017-03-01,872.000000,881.000000,864.200012,869.349976,735.683533,55488
2017-03-02,873.000000,875.049988,847.799988,851.150024,720.281860,265501
2017-03-03,847.000000,847.750000,834.200012,841.500000,712.115601,43820
2017-03-06,845.000000,855.000000,843.299988,853.599976,722.355225,33753
2017-03-07,853.000000,858.950012,845.000000,852.099976,721.085693,42763
2017-03-08,849.599976,864.000000,838.000000,855.450012,723.920776,126012
2017-03-09,855.000000,858.500000,844.950012,849.400024,718.800964,18267
2017-03-10,848.000000,861.849976,848.000000,855.650024,724.090027,41618
2017-03-14,868.799988,928.900024,862.000000,905.099976,765.936768,255496
2017-03-15,910.000000,917.450012,906.250000,912.150024,771.902893,1745049
2017-03-16,920.000000,953.000000,914.299988,945.900024,800.463684,211620
2017-03-17,944.000000,969.000000,944.000000,964.500000,816.203796,131905
2017-03-20,964.000000,982.400024,952.500000,964.549988,816.246094,1826660
2017-03-21,960.000000,969.650024,924.299988,933.500000,789.970093,121497
2017-03-22,924.950012,924.950012,900.299988,906.750000,767.333069,2378536
2017-03-23,910.000000,937.000000,907.299988,932.950012,789.504822,93655
2017-03-24,936.000000,964.000000,936.000000,957.049988,809.899292,2145956
2017-03-27,957.000000,966.750000,950.000000,958.400024,811.041748,1510712
2017-03-28,955.250000,966.500000,950.849976,962.299988,814.342102,3293897
2017-03-29,965.099976,977.750000,957.500000,961.500000,813.665039,2745441
2017-03-30,964.000000,994.500000,961.099976,988.849976,836.809937,514812
2017-03-31,989.599976,1001.700012,984.000000,997.299988,843.960571,136849
2017-04-03,997.200012,1001.000000,988.000000,996.700012,843.452942,43992
2017-04-05,993.349976,999.000000,978.799988,986.099976,834.482605,75934
2017-04-06,985.700012,987.700012,964.099976,975.849976,825.808655,67962
2017-04-07,961.000000,977.150024,951.000000,955.450012,808.545288,40324
2017-04-10,953.000000,953.250000,924.400024,934.799988,791.070313,73903
2017-04-11,934.799988,944.599976,928.650024,937.750000,793.566711,50921
2017-04-12,940.450012,944.000000,921.500000,935.900024,792.001160,41817
2017-04-13,936.000000,958.500000,936.000000,954.750000,807.952942,58590
2017-04-17,971.450012,989.900024,956.000000,975.849976,825.808655,115088
2017-04-18,980.000000,987.799988,955.000000,960.450012,812.776550,70484
2017-04-19,959.599976,965.799988,941.849976,956.750000,809.645386,60577
2017-04-20,957.700012,983.000000,957.400024,978.849976,828.347534,45018
2017-04-21,982.349976,997.400024,975.950012,989.900024,837.698608,186262
2017-04-24,997.000000,1013.200012,992.000000,1006.599976,851.830750,129137
2017-04-25,1040.000000,1042.699951,1007.900024,1014.250000,858.304565,125359
2017-04-26,1018.000000,1021.599976,1001.000000,1010.700012,855.300354,48449
2017-04-27,1010.000000,1016.900024,997.200012,1003.500000,849.207397,77821
2017-04-28,1004.250000,1025.000000,995.000000,1016.650024,860.335510,93684
2017-05-02,1020.099976,1080.000000,1020.099976,1072.050049,907.217651,149237
2017-05-03,1075.000000,1125.000000,1061.949951,1082.750000,916.272339,92731
2017-05-04,1077.000000,1128.599976,1069.000000,1075.000000,917.338989,264059
2017-05-05,1074.599976,1110.000000,1070.150024,1103.449951,941.616638,128531
2017-05-08,1100.000000,1135.000000,1100.000000,1118.449951,954.416565,105311
2017-05-09,1120.000000,1120.000000,1078.500000,1085.400024,926.213745,74335
2017-05-10,1090.349976,1092.750000,1073.099976,1082.900024,924.080505,58603
2017-05-11,1084.500000,1090.900024,1058.000000,1069.099976,912.304321,65373
2017-05-12,1072.300049,1072.300049,1040.550049,1053.099976,898.650940,56503
2017-05-15,1065.000000,1073.449951,1055.000000,1062.699951,906.842957,35027
2017-05-16,1064.050049,1064.250000,1044.500000,1052.500000,898.138916,319980
2017-05-17,1054.849976,1088.750000,1052.000000,1079.500000,921.179016,340829
2017-05-18,1089.000000,1089.000000,1046.050049,1054.150024,899.546936,29275
2017-05-19,1070.750000,1071.349976,1023.500000,1041.449951,888.709473,214344
2017-05-22,1051.000000,1065.000000,1046.949951,1051.550049,897.328308,26152
2017-05-23,1049.300049,1058.400024,1013.599976,1048.650024,894.853516,195427
2017-05-24,1066.500000,1066.500000,1030.250000,1038.550049,886.234924,39820
2017-05-25,1046.099976,1070.699951,1040.000000,1045.900024,892.506958,44861
2017-05-26,1049.949951,1089.000000,1048.000000,1084.300049,925.275085,635700
2017-05-29,1095.000000,1112.000000,1089.750000,1107.699951,945.243164,234063
2017-05-30,1108.000000,1117.250000,1095.000000,1112.949951,949.723206,111136
2017-05-31,1120.000000,1165.000000,1112.750000,1159.949951,989.830139,164648
2017-06-01,1155.000000,1155.000000,1128.300049,1141.150024,973.787415,97847
2017-06-02,1151.000000,1151.000000,1129.000000,1131.199951,965.296631,52895
2017-06-05,1135.000000,1187.000000,1134.750000,1169.000000,997.552795,181253
2017-06-06,1179.800049,1179.800049,1133.400024,1138.949951,971.909851,78660
2017-06-07,1140.000000,1147.750000,1124.099976,1138.949951,971.909851,94211
2017-06-08,1150.000000,1158.949951,1138.800049,1145.250000,977.286133,73691
2017-06-09,1148.949951,1160.900024,1147.000000,1153.849976,984.624817,33341
2017-06-12,1156.000000,1167.900024,1142.150024,1155.699951,986.203430,45884
2017-06-13,1161.099976,1166.750000,1149.050049,1154.800049,985.435547,51109
2017-06-14,1145.300049,1165.000000,1145.300049,1160.800049,990.555420,76862
2017-06-15,1180.949951,1180.949951,1146.000000,1150.099976,981.424866,139905
2017-06-16,1150.000000,1155.849976,1127.000000,1129.599976,963.931152,177713
2017-06-19,1135.000000,1140.000000,1112.099976,1129.550049,963.888794,133140
2017-06-20,1130.000000,1134.349976,1122.300049,1129.050049,963.462097,604772
2017-06-21,1129.000000,1129.000000,1116.050049,1120.949951,956.549866,40289
2017-06-22,1122.000000,1132.000000,1108.949951,1113.750000,950.405884,99009
2017-06-23,1118.000000,1119.000000,1061.400024,1104.599976,942.597839,147451
2017-06-27,1098.000000,1102.750000,1063.599976,1080.199951,921.776245,85521
2017-06-28,1099.000000,1099.000000,1070.000000,1075.650024,917.893616,48220
2017-06-29,1083.050049,1107.750000,1081.500000,1093.550049,933.168579,34728
2017-06-30,1090.599976,1092.349976,1064.500000,1076.150024,918.320374,36605
2017-07-03,1076.150024,1084.900024,1067.000000,1074.949951,917.296448,26858
2017-07-04,1092.949951,1092.949951,1041.050049,1050.449951,896.389526,141765
2017-07-05,1053.250000,1064.849976,1044.750000,1061.900024,906.160400,31493
2017-07-06,1062.699951,1102.000000,1061.500000,1083.500000,924.592407,89847
2017-07-07,1060.000000,1094.000000,1060.000000,1065.599976,909.317566,40206
2017-07-10,1066.000000,1092.000000,1064.250000,1067.050049,910.555115,460914
2017-07-11,1068.199951,1090.650024,1068.199951,1082.500000,923.739136,52013
2017-07-12,1090.000000,1109.349976,1074.000000,1105.349976,943.237976,67163
2017-07-13,1126.000000,1134.449951,1113.000000,1125.800049,960.688782,58332
2017-07-14,1134.000000,1134.000000,1112.650024,1122.400024,957.787292,31043
2017-07-17,1125.349976,1142.500000,1121.500000,1139.750000,972.592590,28296
2017-07-18,1136.099976,1156.349976,1132.500000,1141.349976,973.957886,51498
2017-07-19,1140.000000,1152.699951,1140.000000,1149.800049,981.168823,148211
2017-07-20,1152.550049,1164.849976,1144.000000,1158.750000,988.806030,68915
2017-07-21,1155.050049,1159.949951,1121.400024,1138.400024,971.440735,64803
2017-07-24,1136.000000,1162.000000,1134.800049,1155.250000,985.819275,76672
2017-07-25,1168.000000,1201.900024,1163.349976,1198.750000,1022.939575,135926
2017-07-26,1199.900024,1214.699951,1182.599976,1186.550049,1012.528992,61390
2017-07-27,1197.650024,1202.500000,1152.349976,1161.349976,991.024902,60547
2017-07-28,1164.000000,1177.599976,1155.349976,1175.150024,1002.800903,35901
2017-07-31,1178.900024,1189.349976,1153.750000,1175.150024,1002.800903,44764
2017-08-01,1180.000000,1230.849976,1179.849976,1224.099976,1044.571777,147960
2017-08-02,1225.000000,1225.000000,1190.000000,1199.050049,1030.774292,47765
2017-08-03,1195.349976,1210.300049,1185.300049,1200.000000,1031.590942,41936
2017-08-04,1205.000000,1216.000000,1198.800049,1210.050049,1040.230591,30411
2017-08-07,1210.000000,1216.199951,1198.449951,1205.099976,1035.975098,173859
2017-08-08,1200.300049,1206.650024,1171.000000,1194.699951,1027.034668,59862
2017-08-09,1195.000000,1195.000000,1154.000000,1160.349976,997.505432,93434
2017-08-10,1153.000000,1174.550049,1139.250000,1156.550049,994.239014,143667
2017-08-11,1140.849976,1158.300049,1126.699951,1150.199951,988.779968,46846
2017-08-14,1160.000000,1179.349976,1160.000000,1175.150024,1010.228455,22615
2017-08-16,1181.199951,1214.949951,1173.099976,1206.550049,1037.221680,67050
2017-08-17,1207.000000,1217.699951,1194.000000,1198.949951,1030.688232,19390
2017-08-18,1196.099976,1213.150024,1185.949951,1201.300049,1032.708618,38536
2017-08-21,1203.449951,1210.000000,1192.199951,1199.000000,1030.731323,43802
2017-08-22,1202.000000,1205.000000,1166.300049,1176.150024,1011.088257,134437
2017-08-23,1176.800049,1230.900024,1157.050049,1216.650024,1045.904297,169932
2017-08-24,1217.000000,1234.599976,1204.000000,1209.750000,1039.972534,44703
2017-08-28,1209.000000,1245.000000,1193.599976,1225.800049,1053.769897,18771
2017-08-29,1219.000000,1225.800049,1196.849976,1201.250000,1032.665405,21115
2017-08-30,1210.000000,1225.750000,1206.000000,1209.400024,1039.671753,31306
2017-08-31,1210.300049,1226.500000,1201.000000,1215.900024,1045.259521,55887
2017-09-01,1213.599976,1227.949951,1213.599976,1220.349976,1049.085205,34532
2017-09-04,1219.400024,1256.900024,1219.400024,1236.150024,1062.667603,69485
2017-09-05,1215.050049,1244.699951,1215.050049,1240.400024,1066.321167,34462
2017-09-06,1234.000000,1273.800049,1224.550049,1263.000000,1085.749390,93073
2017-09-07,1291.000000,1320.000000,1280.000000,1316.250000,1131.526245,209811
2017-09-08,1320.000000,1323.400024,1296.849976,1311.650024,1127.571777,50293
2017-09-11,1315.949951,1319.400024,1295.000000,1299.449951,1117.083984,36327
2017-09-12,1313.500000,1313.500000,1278.250000,1291.099976,1109.906006,935260
2017-09-13,1289.000000,1291.000000,1266.099976,1269.599976,1091.423218,189808
2017-09-14,1272.000000,1277.300049,1262.300049,1267.449951,1089.574829,159949
2017-09-15,1259.900024,1270.150024,1247.500000,1264.750000,1087.253784,416286
2017-09-18,1278.949951,1307.099976,1271.000000,1301.199951,1118.588257,477639
2017-09-19,1309.000000,1312.500000,1288.250000,1308.699951,1125.036011,191041
2017-09-20,1305.599976,1323.400024,1305.000000,1312.150024,1128.001709,106387
2017-09-21,1308.000000,1321.900024,1267.000000,1282.349976,1102.384033,147873
2017-09-22,1283.000000,1283.000000,1232.199951,1242.599976,1068.212402,154421
2017-09-25,1231.199951,1241.500000,1155.599976,1202.750000,1033.954956,122891
2017-09-26,1209.000000,1247.150024,1203.650024,1241.449951,1067.223755,155099
2017-09-27,1247.849976,1247.849976,1210.000000,1223.300049,1051.621094,222981
2017-09-28,1215.199951,1219.449951,1185.849976,1209.099976,1039.413818,93349
2017-09-29,1225.750000,1225.750000,1195.000000,1207.000000,1037.608521,64512
2017-10-03,1217.949951,1246.250000,1217.699951,1234.300049,1061.077393,86864
2017-10-04,1230.000000,1262.900024,1224.050049,1258.800049,1082.138916,131680
2017-10-05,1256.000000,1274.199951,1252.349976,1257.000000,1080.591553,110538
2017-10-06,1261.000000,1280.949951,1261.000000,1268.250000,1090.262817,75779
2017-10-09,1265.000000,1277.400024,1250.849976,1271.550049,1093.099609,55437
2017-10-10,1277.000000,1286.800049,1268.349976,1281.949951,1102.039917,34311
2017-10-11,1285.000000,1285.000000,1250.000000,1260.650024,1083.729248,61126
2017-10-12,1259.050049,1276.000000,1252.900024,1271.849976,1093.357300,25179
2017-10-13,1276.000000,1292.400024,1267.349976,1285.050049,1104.705078,146664
2017-10-16,1286.000000,1297.000000,1277.349976,1294.400024,1112.742798,14462
2017-10-17,1299.000000,1338.900024,1296.199951,1325.400024,1139.392212,46151
2017-10-18,1330.000000,1367.400024,1320.349976,1359.500000,1168.706421,69318
2017-10-19,1360.000000,1373.650024,1352.500000,1362.449951,1171.242554,12756
2017-10-23,1365.000000,1374.949951,1331.400024,1342.900024,1154.436279,86443
2017-10-24,1361.000000,1368.900024,1335.900024,1343.199951,1154.694214,120540
2017-10-25,1342.000000,1344.199951,1268.000000,1275.849976,1096.796021,95983
2017-10-26,1267.000000,1272.000000,1207.849976,1250.349976,1074.874878,215727
2017-10-27,1243.000000,1271.500000,1235.900024,1264.650024,1087.167969,1171794
2017-10-30,1275.000000,1275.000000,1241.250000,1260.949951,1083.987183,52602
2017-10-31,1260.000000,1267.849976,1242.000000,1245.300049,1070.533447,74187
2017-11-01,1245.500000,1250.949951,1226.699951,1245.599976,1078.586426,673071
2017-11-02,1270.000000,1270.000000,1226.199951,1230.199951,1065.251465,419714
2017-11-03,1221.199951,1237.449951,1213.050049,1219.400024,1055.899536,56765
2017-11-06,1219.000000,1244.050049,1215.000000,1227.449951,1062.870239,200339
2017-11-07,1235.199951,1236.099976,1187.949951,1193.849976,1033.775391,218716
2017-11-08,1199.349976,1208.000000,1171.000000,1194.500000,1034.338013,436981
2017-11-09,1203.000000,1244.000000,1190.000000,1235.250000,1069.624390,3593029
2017-11-10,1232.000000,1234.449951,1216.000000,1225.550049,1061.224976,193187
2017-11-13,1213.000000,1223.800049,1186.000000,1196.849976,1036.372925,154527
2017-11-14,1188.800049,1205.199951,1164.000000,1192.949951,1032.995972,111845
2017-11-15,1210.000000,1214.000000,1151.199951,1162.250000,1006.412415,127075
2017-11-16,1168.050049,1187.050049,1146.849976,1178.599976,1020.569946,127872
2017-11-17,1199.000000,1203.000000,1178.000000,1189.250000,1029.792236,468672
2017-11-20,1182.000000,1204.650024,1181.000000,1198.849976,1038.104980,43356
2017-11-21,1195.000000,1204.500000,1166.550049,1177.250000,1019.401001,95074
2017-11-22,1178.000000,1186.000000,1161.300049,1176.400024,1018.665100,75538
2017-11-23,1178.000000,1187.449951,1159.099976,1161.849976,1006.065979,163765
2017-11-24,1162.000000,1179.900024,1156.750000,1171.400024,1014.335632,1445968
2017-11-27,1165.000000,1182.000000,1165.000000,1180.400024,1022.128784,349069
2017-11-28,1180.000000,1218.650024,1174.949951,1199.099976,1038.321167,151892
2017-11-29,1200.000000,1213.250000,1195.250000,1204.949951,1043.386963,356635
2017-11-30,1206.900024,1223.750000,1199.949951,1205.500000,1043.863159,1211203
2017-12-01,1215.000000,1225.000000,1133.199951,1144.400024,990.955811,228443
2017-12-04,1151.000000,1183.800049,1145.000000,1172.400024,1015.201294,199664
2017-12-05,1177.000000,1191.949951,1165.750000,1188.300049,1028.969360,41322
2017-12-06,1180.000000,1190.000000,1170.000000,1170.000000,1013.123169,161000
2017-12-07,1179.650024,1198.449951,1177.099976,1194.599976,1034.424927,53999
2017-12-08,1189.949951,1211.000000,1185.300049,1207.250000,1045.378662,130099
2017-12-11,1210.000000,1210.000000,1185.849976,1199.199951,1038.407959,136180
2017-12-12,1197.000000,1199.199951,1184.550049,1191.599976,1031.827026,55604
2017-12-13,1190.000000,1204.150024,1180.000000,1183.550049,1024.856445,100529
2017-12-14,1182.099976,1190.000000,1167.050049,1185.699951,1026.718140,63347
2017-12-15,1200.000000,1209.000000,1192.199951,1205.050049,1043.473511,143715
2017-12-18,1207.949951,1207.949951,1169.300049,1200.550049,1039.577026,24116
2017-12-19,1209.000000,1209.000000,1188.500000,1203.500000,1042.131592,607874
2017-12-20,1203.000000,1205.250000,1192.000000,1196.849976,1036.372925,17266
2017-12-21,1200.000000,1205.000000,1186.500000,1190.000000,1030.441528,16267
2017-12-22,1199.800049,1201.500000,1190.000000,1194.449951,1034.294922,15760
2017-12-26,1193.699951,1203.949951,1186.000000,1197.699951,1037.109253,15298
2017-12-27,1190.050049,1200.849976,1184.250000,1192.800049,1032.866089,41262
2017-12-28,1197.949951,1205.000000,1188.050049,1198.699951,1037.974976,17010
2017-12-29,1204.449951,1204.949951,1191.050049,1194.750000,1034.554565,21185
2018-01-01,1201.050049,1242.550049,1198.300049,1218.400024,1055.033691,53034
2018-01-02,1212.000000,1214.800049,1180.000000,1183.849976,1025.116333,57948
2018-01-03,1189.349976,1196.550049,1184.099976,1186.099976,1027.064453,25701
2018-01-04,1189.099976,1193.699951,1180.000000,1184.750000,1025.895386,18626
2018-01-05,1185.000000,1203.000000,1185.000000,1197.699951,1037.109253,1493399
2018-01-08,1204.900024,1228.000000,1197.800049,1223.949951,1059.839355,65341
2018-01-09,1225.000000,1231.199951,1208.449951,1216.849976,1053.691406,48847
2018-01-10,1223.400024,1223.400024,1195.300049,1203.800049,1042.391357,39600
2018-01-11,1204.300049,1240.750000,1200.000000,1228.800049,1064.039185,1476910
2018-01-12,1236.349976,1243.800049,1195.000000,1226.650024,1062.177246,546005
2018-01-15,1231.900024,1251.500000,1223.000000,1227.199951,1062.653564,26051
2018-01-16,1245.000000,1245.000000,1198.800049,1204.550049,1043.040649,34205
2018-01-17,1205.099976,1212.699951,1187.949951,1208.349976,1046.331177,47012
2018-01-18,1206.000000,1264.000000,1206.000000,1243.400024,1076.681519,2507868
2018-01-19,1245.000000,1309.000000,1245.000000,1301.349976,1126.861450,111480
2018-01-22,1319.000000,1362.000000,1300.000000,1354.150024,1172.581787,104040
2018-01-23,1373.800049,1396.800049,1349.750000,1379.400024,1194.446167,116798
2018-01-24,1396.900024,1409.949951,1344.050049,1359.650024,1177.344482,139680
2018-01-25,1366.000000,1403.599976,1350.349976,1393.900024,1207.002075,63015
2018-01-29,1402.000000,1439.400024,1392.900024,1419.650024,1229.299438,226378
2018-01-30,1418.000000,1433.400024,1407.900024,1412.300049,1222.934937,78118
2018-01-31,1407.000000,1413.949951,1371.550049,1392.849976,1206.092773,80888
2018-02-01,1393.050049,1413.099976,1315.000000,1376.900024,1204.387207,153575
2018-02-02,1355.000000,1359.000000,1292.449951,1318.550049,1153.347900,144928
2018-02-05,1292.000000,1309.000000,1271.000000,1294.599976,1132.398438,130411
2018-02-06,1220.000000,1314.500000,1210.000000,1296.250000,1133.841919,87828
2018-02-07,1300.000000,1347.000000,1256.250000,1271.250000,1111.973999,131482
2018-02-08,1279.699951,1330.000000,1279.000000,1314.250000,1149.586426,116332
2018-02-09,1295.000000,1298.900024,1266.750000,1290.800049,1129.074585,100757
2018-02-12,1324.000000,1324.000000,1287.949951,1315.050049,1150.286499,93710
2018-02-14,1331.000000,1368.500000,1323.000000,1346.599976,1177.883545,146265
2018-02-15,1340.000000,1355.000000,1306.800049,1312.500000,1148.056030,84561
2018-02-16,1320.000000,1329.900024,1266.000000,1272.349976,1112.936279,94244
2018-02-19,1286.000000,1292.699951,1228.750000,1255.199951,1097.935059,60764
2018-02-20,1243.400024,1273.300049,1230.400024,1237.699951,1082.627563,51719
2018-02-21,1268.000000,1268.000000,1227.949951,1244.800049,1088.838135,37057
2018-02-22,1221.000000,1271.949951,1221.000000,1265.699951,1107.119629,55573
2018-02-23,1270.000000,1293.000000,1266.000000,1281.750000,1121.158813,282833
2018-02-26,1306.000000,1306.000000,1284.349976,1294.849976,1132.617188,36323
2018-02-27,1300.000000,1306.550049,1270.750000,1281.349976,1120.808594,33321
2018-02-28,1270.449951,1280.000000,1240.000000,1253.949951,1096.841553,54101
2018-03-01,1242.000000,1272.000000,1242.000000,1257.550049,1099.990601,19830
2018-03-05,1250.000000,1256.849976,1229.000000,1239.050049,1083.808472,20164
2018-03-06,1249.150024,1275.949951,1230.000000,1239.599976,1084.289429,51856
2018-03-07,1227.900024,1228.000000,1192.400024,1196.599976,1046.677124,52710
2018-03-08,1195.050049,1222.199951,1191.000000,1204.900024,1053.937134,122535
2018-03-09,1200.000000,1210.000000,1195.949951,1200.250000,1049.869751,22487
2018-03-12,1203.000000,1222.949951,1201.500000,1212.750000,1060.803833,48582
2018-03-13,1205.150024,1249.000000,1205.150024,1234.500000,1079.828735,38486
2018-03-14,1222.699951,1238.150024,1216.550049,1228.550049,1074.624146,23633
2018-03-15,1229.000000,1242.150024,1226.300049,1237.349976,1082.321533,16051
2018-03-16,1235.000000,1238.000000,1201.849976,1208.050049,1056.692627,33137
2018-03-19,1210.000000,1210.050049,1182.699951,1187.400024,1038.629883,18218
2018-03-20,1181.199951,1202.949951,1180.000000,1198.449951,1048.295288,18649
2018-03-21,1208.849976,1242.449951,1207.650024,1213.800049,1061.722046,46028
2018-03-22,1221.599976,1238.900024,1212.400024,1220.599976,1067.670288,161507
2018-03-23,1205.550049,1207.949951,1187.000000,1199.400024,1049.126221,34085
2018-03-26,1205.000000,1213.750000,1197.349976,1204.550049,1053.630981,16991
2018-03-27,1211.000000,1251.500000,1211.000000,1245.000000,1089.013306,97398
2018-03-28,1246.099976,1265.000000,1225.000000,1237.099976,1082.103027,63008
2018-04-02,1257.099976,1257.099976,1225.199951,1244.449951,1088.531738,20595
